,index,transcript_name,p_raw,p_bonferroni
116,Glutamatergic,Kif1b-203_ENSMUST00000060537,1.1537455293377465e-26,3.99034428776753e-22
117,Glutamatergic,Mapre3-201_ENSMUST00000031058,3.180168898845408e-26,1.0998932153546727e-21
118,Glutamatergic,Ncor1-212_ENSMUST00000155486,5.591875196672808e-26,1.9340059555212573e-21
119,Glutamatergic,Fam168a-201_ENSMUST00000049053,5.593370420106016e-26,1.934523093497867e-21
120,Glutamatergic,Oxct1-201_ENSMUST00000110690,1.025067426784375e-25,3.5452982022764395e-21
121,Glutamatergic,Psmb10-201_ENSMUST00000034369,1.2123120097410068e-25,4.192902316890246e-21
122,Glutamatergic,Rpl15-203_ENSMUST00000100799,1.6122593338115234e-25,5.576160131920535e-21
123,Glutamatergic,Gtpbp4-204_ENSMUST00000222098,2.127073375111377e-25,7.356695975160209e-21
124,Glutamatergic,Ssbp2-202_ENSMUST00000042122,2.3703808038927593e-25,8.198199048343498e-21
125,Glutamatergic,Gpx4-207_ENSMUST00000183037,2.601089930120307e-25,8.996129632314095e-21
126,Glutamatergic,Rab28-201_ENSMUST00000031011,5.285021026926875e-25,1.827877372372929e-20
127,Glutamatergic,Ewsr1-202_ENSMUST00000073308,9.165561420405666e-25,3.1700010728615037e-20
128,Glutamatergic,Ripor2-209_ENSMUST00000175986,1.0577485718340747e-24,3.658329210545331e-20
129,Glutamatergic,Eif5-202_ENSMUST00000166123,2.7913045474511928e-24,9.654005907814696e-20
130,Glutamatergic,Ift20-203_ENSMUST00000128788,3.473845754292318e-24,1.201464292579541e-19
131,Glutamatergic,Clk1-210_ENSMUST00000148330,4.607649550948337e-24,1.5936016736909918e-19
132,Glutamatergic,Mrpl58-207_ENSMUST00000134386,7.42261526970731e-24,2.56718571718097e-19
133,Glutamatergic,Tnrc6b-204_ENSMUST00000226857,1.2924195553709988e-23,4.469962274206136e-19
134,Glutamatergic,Hnrnpc-209_ENSMUST00000228198,2.431044789846184e-23,8.408011510162012e-19
135,Glutamatergic,Hnrnpc-201_ENSMUST00000111610,4.927602014343206e-23,1.7042604326807413e-18
136,Glutamatergic,Bex3-202_ENSMUST00000113112,6.442374354554393e-23,2.2281595942661822e-18
137,Glutamatergic,Trpm2-207_ENSMUST00000153842,1.1784154102509437e-22,4.075667537893914e-18
138,Glutamatergic,Psmd4-201_ENSMUST00000071664,2.8497466065863986e-22,9.856133613539719e-18
139,Glutamatergic,Rbm25-201_ENSMUST00000048155,2.86354754866389e-22,9.903865551808929e-18
140,Glutamatergic,Cdc123-201_ENSMUST00000043864,3.1931876238189837e-22,1.1043958715740337e-17
141,Glutamatergic,Nucks1-201_ENSMUST00000062264,2.280042562391475e-21,7.885755206287156e-17
142,Glutamatergic,Srsf5-202_ENSMUST00000110351,2.308262082095766e-21,7.983355237136416e-17
