,index,name,p_raw,p_corr,es,cluster,chromosome
47689,F,Lars2-209_ENSMUST00000217116,3.301296800514441e-61,2.10094528384739e-57,0.4565854574614292,L5 IT,9
47694,F,Sacm1l-201_ENSMUST00000026270,1.7151227295909554e-09,1.091504105111684e-05,0.3433953276714625,L5 IT,9
47843,F,Mtfp1-201_ENSMUST00000004868,5.129172219952489e-12,3.264205200777764e-08,0.3608160410049521,L5 IT,11
47890,F,Nipsnap1-201_ENSMUST00000038570,1.0926649526009198e-07,0.0006953719758352253,0.23796539670558836,L5 IT,11
47981,F,Ykt6-201_ENSMUST00000002818,1.6913953575152573e-08,0.00010764040055227098,0.22151191207057241,L5 IT,11
47983,F,Camk2b-209_ENSMUST00000109813,2.023568868245383e-27,1.2877992277513617e-23,0.4996584164280966,L5 IT,11
47995,F,Nudcd3-201_ENSMUST00000066496,2.979053767136424e-08,0.00018958698174056202,0.22768711899690652,L5 IT,11
48008,F,Ogdh-201_ENSMUST00000003461,1.699044518636176e-16,1.0812719316600625e-12,0.49304282290140167,L5 IT,11
48017,F,Zmiz2-202_ENSMUST00000102914,1.0512278686787736e-17,6.690014156271716e-14,0.5340494368953044,L5 IT,11
48027,F,Purb-201_ENSMUST00000179343,1.564486502409437e-12,9.956392101333656e-09,0.22071849840254698,L5 IT,11
48048,F,Adcy1-201_ENSMUST00000020706,2.577365354414057e-31,1.640235311549106e-27,0.4420329434775776,L5 IT,11
48091,F,Vstm2a-201_ENSMUST00000109645,1.4731391533212306e-08,9.375057571736312e-05,0.2849983093841342,L5 IT,11
48112,F,Ppp3r1-201_ENSMUST00000102880,6.961250275876882e-37,4.430139675568048e-33,0.2803767744138792,L5 IT,11
48115,F,Pno1-201_ENSMUST00000020317,3.373155369393996e-08,0.00021466760770823392,0.33188547105763444,L5 IT,11
48129,F,Spred2-202_ENSMUST00000093299,5.965290900829351e-08,0.0003796311129287799,0.2948234184790526,L5 IT,11
48132,F,Actr2-201_ENSMUST00000000137,6.152690257937099e-08,0.000391557208015117,0.13346583450967175,L5 IT,11
48157,F,Lgalsl-201_ENSMUST00000047028,4.015589641117645e-07,0.0025555212476072696,0.26837188972181814,L5 IT,11
48270,F,Bcl11a-201_ENSMUST00000000881,5.889936762173021e-19,3.74835575544691e-15,0.5316734497315696,L5 IT,11
48274,F,Bcl11a-204_ENSMUST00000118955,4.531049656789093e-18,2.8835600015805785e-14,0.5653880306257548,L5 IT,11
48364,F,Sptbn1-202_ENSMUST00000011877,9.695539902189338e-19,6.170241593753295e-15,0.47662409545824547,L5 IT,11
48372,F,Psme4-201_ENSMUST00000041231,3.125062215445124e-09,1.988789593909277e-05,0.3203618606848857,L5 IT,11
48402,F,Snrnp25-201_ENSMUST00000039601,8.09252635431594e-08,0.0005150083771886664,0.36698468241712856,L5 IT,11
48444,F,Fbxw11-202_ENSMUST00000093205,5.503503391812022e-09,3.502429558549171e-05,0.4029371501351382,L5 IT,11
48555,F,Adra1b-202_ENSMUST00000124306,5.950553656839103e-39,3.7869323472124054e-35,0.7371003057631029,L5 IT,11
48556,F,Adra1b-204_ENSMUST00000167574,5.950553656839103e-39,3.7869323472124054e-35,0.7371003057631029,L5 IT,11
48558,F,Ublcp1-201_ENSMUST00000102795,2.613050481602671e-08,0.00016629453264919397,0.36180213204277933,L5 IT,11
48564,F,Rnf145-201_ENSMUST00000019333,1.5345537164891396e-10,9.765899851736884e-07,0.3718163175388449,L5 IT,11
48573,F,Lsm11-202_ENSMUST00000129820,2.8119115155874745e-20,1.789500488519869e-16,0.548794278327887,L5 IT,11
48588,F,Cyfip2-202_ENSMUST00000093166,9.546145662294198e-17,6.075167099484027e-13,0.24085975359570178,L5 IT,11
48705,F,Canx-201_ENSMUST00000020637,2.742387116632343e-10,1.745255161024823e-06,0.15875039698567317,L5 IT,11
48782,F,Hnrnpab-201_ENSMUST00000074669,4.2213027797684255e-11,2.686437089044626e-07,0.3045546222464601,L5 IT,11
48786,F,Nhp2-201_ENSMUST00000001083,3.4065906674913477e-07,0.002167954300791494,0.17803606583561482,L5 IT,11
48840,F,Vdac1-202_ENSMUST00000102758,1.4981202646172913e-10,9.534037364024443e-07,0.14445584344163898,L5 IT,11
48848,F,Fstl4-201_ENSMUST00000036796,3.000276852153212e-10,1.909376188710304e-06,0.37120993937080904,L5 IT,11
48849,F,Hspa4-201_ENSMUST00000020630,1.995563864321209e-13,1.2699768432540175e-09,0.349672182131322,L5 IT,11
48854,F,Aff4-201_ENSMUST00000060945,2.537740723928974e-12,1.615018196708399e-08,0.3080246793048187,L5 IT,11
48879,F,Sept8-204_ENSMUST00000121334,1.0353298274973086e-20,6.588839022192873e-17,0.266631992878513,L5 IT,11
48885,F,Kif3a-203_ENSMUST00000120613,1.320934663861774e-07,0.000840642820081633,0.2830428313084119,L5 IT,11
48949,F,Cdc42se2-201_ENSMUST00000064104,3.564161189530322e-30,2.2682321810170968e-26,0.6601198563014572,L5 IT,11
48972,F,Anxa6-202_ENSMUST00000108883,1.356018621121735e-19,8.629702504818722e-16,0.8625373190145456,L5 IT,11
48976,F,Slc36a1-203_ENSMUST00000108872,4.114400773665923e-36,2.6184046523609935e-32,0.6911988165590572,L5 IT,11
48986,F,G3bp1-201_ENSMUST00000018727,4.097801973332304e-07,0.0026078411758286785,0.2197869330679656,L5 IT,11
49005,F,Larp1-203_ENSMUST00000178636,7.225357157311459e-16,4.598217294913012e-12,0.4008606481884738,L5 IT,11
49060,F,Rnf187-201_ENSMUST00000094151,1.8112249214530841e-12,1.1526635400127428e-08,0.20407021273216852,L5 IT,11
49083,F,2310033P09Rik-201_ENSMUST00000020719,1.8867735577152243e-16,1.2007426921299687e-12,0.5057859927607353,L5 IT,11
49085,F,Arf1-201_ENSMUST00000061242,2.567420116206382e-12,1.6339061619537415e-08,0.14167223705251253,L5 IT,11
49088,F,Snap47-201_ENSMUST00000010038,2.025004660428393e-09,1.2887129658966293e-05,0.13982347782533822,L5 IT,11
49106,F,Mprip-202_ENSMUST00000072031,6.186712802643386e-11,3.937224027602251e-07,0.37139995713062124,L5 IT,11
49131,F,Nt5m-201_ENSMUST00000102695,1.492858805809022e-08,9.500553440168615e-05,0.36346490103653295,L5 IT,11
49154,F,Tom1l2-211_ENSMUST00000153920,1.1435279066877058e-06,0.007277411598160559,0.3119666596001158,L5 IT,11
49175,F,Drg2-201_ENSMUST00000018568,8.437524780600567e-12,5.369640770374201e-08,0.3864027415248388,L5 IT,11
49211,F,Usp22-201_ENSMUST00000041683,6.657234532322805e-09,4.2366640563702335e-05,0.3064261548002367,L5 IT,11
49265,F,Ulk2-201_ENSMUST00000004920,4.916517954688719e-13,3.1288720263639005e-09,0.41918361189823194,L5 IT,11
49289,F,Zswim7-201_ENSMUST00000072916,1.2004533945669197e-09,7.639685403023877e-06,0.4703549268110656,L5 IT,11
49292,F,Ttc19-201_ENSMUST00000050646,2.7121922362533083e-21,1.7260391391516053e-17,0.5986339608270952,L5 IT,11
49295,F,Ncor1-201_ENSMUST00000018645,2.4392923723848895e-12,1.5523656657857436e-08,0.33862032531833175,L5 IT,11
49326,F,Trpv2-201_ENSMUST00000018651,1.0564698758979562e-07,0.0006723374290214593,0.3465758513211481,L5 IT,11
49379,F,Map2k4-201_ENSMUST00000046963,1.6854244802491865e-21,1.0726041392305823e-17,0.36517303105848775,L5 IT,11
49421,F,Gas7-204_ENSMUST00000108682,6.727710843863175e-08,0.00042815151810345243,0.14849374926617775,L5 IT,11
49423,F,Gas7-211_ENSMUST00000151784,5.908086279720113e-07,0.00375990610841388,0.32718820546330685,L5 IT,11
49424,F,Gas7-210_ENSMUST00000147276,2.588299062041702e-10,1.6471935230833391e-06,0.46453385118120183,L5 IT,11
49449,F,Myh10-203_ENSMUST00000102611,3.445185541355528e-07,0.002192516078518658,0.31659776509062976,L5 IT,11
49457,F,Myh10-206_ENSMUST00000139059,2.3356799053853226e-11,1.4864266917872192e-07,0.4514569781098987,L5 IT,11
49458,F,Ndel1-201_ENSMUST00000018880,3.328827779179276e-13,2.1184659986696913e-09,0.33234716400262965,L5 IT,11
49510,F,Vamp2-201_ENSMUST00000021273,2.46449183418006e-12,1.5684026032721904e-08,0.14785851121300464,L5 IT,11
49549,F,Chd3-202_ENSMUST00000108661,4.440967829103437e-18,2.8262319264414273e-14,0.38196512397623195,L5 IT,11
49580,F,Fxr2-201_ENSMUST00000018909,1.0076548731349393e-16,6.412715612630753e-13,0.45845395424805613,L5 IT,11
49586,F,Mpdu1-201_ENSMUST00000018905,1.4215683432555963e-06,0.009046860936478615,0.2951983952028807,L5 IT,11
49628,F,Zbtb4-202_ENSMUST00000108639,5.800629057554933e-07,0.0036915203322279593,0.24283610253921228,L5 IT,11
49792,F,Slc25a11-201_ENSMUST00000014750,7.00308958295814e-08,0.000445676621059456,0.1990274768509943,L5 IT,11
49839,F,Rabep1-201_ENSMUST00000076270,6.925796389049289e-22,4.4075768219909676e-18,0.6318866114328827,L5 IT,11
50072,F,Pitpna-203_ENSMUST00000143219,9.293110485754097e-15,5.914135513133908e-11,0.2736603368103845,L5 IT,11
50189,F,Git1-201_ENSMUST00000037285,2.1441899274396077e-08,0.00013645624698225664,0.489253545184427,L5 IT,11
50197,F,Taok1-201_ENSMUST00000017435,4.310778352003036e-09,2.743379343214732e-05,0.21683561117196692,L5 IT,11
50199,F,Nufip2-201_ENSMUST00000100802,5.998805045755369e-18,3.817639531118717e-14,0.4364703097566236,L5 IT,11
50225,F,Sez6-208_ENSMUST00000151982,3.104240572344738e-43,1.9755387002401913e-39,0.9817681910026299,L5 IT,11
50270,F,Supt6-201_ENSMUST00000002121,1.0301244632970763e-06,0.006555712084422593,0.23540920191600323,L5 IT,11
50276,F,2610507B11Rik-201_ENSMUST00000010421,1.7058698204652485e-15,1.0856155537440842e-11,0.40014231346701234,L5 IT,11
50294,F,Pigs-201_ENSMUST00000048073,2.808723105208385e-13,1.7874713841546161e-09,0.5293132777913336,L5 IT,11
50315,F,Poldip2-201_ENSMUST00000001127,1.554198190553244e-17,9.890917284680845e-14,0.4359702810289452,L5 IT,11
50328,F,Tmem97-201_ENSMUST00000103242,8.670022567124449e-09,5.517602361718e-05,0.3818052528152318,L5 IT,11
50329,F,Nlk-201_ENSMUST00000142739,7.273851207835639e-33,4.629078908666601e-29,0.4686470602031756,L5 IT,11
50334,F,Lyrm9-203_ENSMUST00000147875,3.0878977819159486e-08,0.00019651381484113098,0.25037837592891654,L5 IT,11
50365,F,Rab11fip4-201_ENSMUST00000017783,3.9059049275696905e-15,2.485717895905351e-11,0.30968083594773477,L5 IT,11
50411,F,5730455P16Rik-201_ENSMUST00000103225,7.954536196121365e-11,5.062266835211637e-07,0.5412862025267595,L5 IT,11
50423,F,Psmd11-214_ENSMUST00000173938,7.198384895865669e-12,4.581052147728912e-08,0.29738672934638233,L5 IT,11
50433,F,Psmd11-205_ENSMUST00000148895,1.4531694530579874e-12,9.247970399261032e-09,0.3574604355516513,L5 IT,11
50499,F,Ap2b1-201_ENSMUST00000018875,1.9422027920241325e-09,1.2360178568441579e-05,0.24784427137644904,L5 IT,11
50591,F,Usp32-202_ENSMUST00000108075,7.15610044170846e-17,4.554142321103264e-13,0.40631489053595127,L5 IT,11
50601,F,Appbp2-201_ENSMUST00000018625,1.546669308803142e-16,9.843003481223196e-13,0.35542585466401455,L5 IT,11
50666,F,Cltc-202_ENSMUST00000103186,4.9758580045282646e-14,3.1666360340817875e-10,0.3715145971061804,L5 IT,11
50667,F,Cltc-201_ENSMUST00000060766,4.835674266423926e-10,3.0774231031521864e-06,0.4569433241737495,L5 IT,11
50668,F,Cltc-203_ENSMUST00000124385,3.380801899109255e-08,0.000215154232859313,0.3775486467256006,L5 IT,11
50683,F,Trim37-201_ENSMUST00000041282,1.0408555991857406e-17,6.624005033218052e-14,0.29744830752471607,L5 IT,11
50687,F,Ppm1e-201_ENSMUST00000055438,4.45000567349527e-15,2.8319836106123897e-11,0.44019206399679667,L5 IT,11
50739,F,Dynll2-201_ENSMUST00000020775,2.76364787015543e-08,0.00017587855045669157,0.17655950588821456,L5 IT,11
50803,F,Mmd-201_ENSMUST00000004050,2.589378796736708e-07,0.0016478806662432411,0.18060749182542146,L5 IT,11
50804,F,Hlf-201_ENSMUST00000004051,1.949997199906665e-07,0.0012409782180206016,0.26880067455017764,L5 IT,11
50825,F,Car10-201_ENSMUST00000042943,6.947054581183376e-07,0.0044211055354651,0.3136588115166363,L5 IT,11
50828,F,Car10-206_ENSMUST00000107863,6.707743645997807e-13,4.2688080563130045e-09,0.6135711884759236,L5 IT,11
50844,F,Nme2-201_ENSMUST00000021217,1.3086840819796648e-07,0.0008328465497718586,0.20664287443139706,L5 IT,11
50845,F,Nme2-202_ENSMUST00000072566,2.0492781612467027e-15,1.3041606218174017e-11,0.42817160174426316,L5 IT,11
50894,F,Lrrc59-201_ENSMUST00000021239,7.053200273840664e-12,4.4886566542721985e-08,0.4223288779100982,L5 IT,11
50909,F,Ppp1r9b-202_ENSMUST00000107748,2.0273368596379344e-12,1.2901971774735814e-08,0.3450293236738178,L5 IT,11
50913,F,Pdk2-201_ENSMUST00000038431,9.481069386332866e-21,6.033752557462236e-17,0.68711340034351,L5 IT,11
50945,F,Spop-201_ENSMUST00000107722,2.350681203142598e-12,1.495973517679949e-08,0.31089120923855784,L5 IT,11
50949,F,Phb-204_ENSMUST00000125172,3.753788770150724e-08,0.0002388911173323921,0.23108688146630652,L5 IT,11
50973,F,Ube2z-201_ENSMUST00000100528,8.143298746663419e-11,5.1823953223766e-07,0.3551436850567167,L5 IT,11
51022,F,Pnpo-201_ENSMUST00000018803,2.898322637243512e-18,1.844492526341771e-14,0.5793254116915634,L5 IT,11
51040,F,Kpnb1-201_ENSMUST00000001479,1.9472425604101735e-07,0.0012392251654450345,0.26733807966674994,L5 IT,11
51046,F,Npepps-201_ENSMUST00000001480,1.9672614140408737e-12,1.2519651638956121e-08,0.3992361169210752,L5 IT,11
51065,F,Socs7-201_ENSMUST00000045540,7.19552454349019e-08,0.00045792318194771563,0.2488685207723631,L5 IT,11
51073,F,Srcin1-203_ENSMUST00000107596,4.1451131118543666e-10,2.637949984384119e-06,0.2153135749690933,L5 IT,11
51076,F,Epop-201_ENSMUST00000052281,4.598769962458634e-08,0.00029266572041086747,0.3621658373663905,L5 IT,11
51092,F,Pip4k2b-201_ENSMUST00000018691,2.0181963270964256e-09,1.2843801425641652e-05,0.24730780912686412,L5 IT,11
51104,F,Lasp1-201_ENSMUST00000043843,4.1445317863189065e-13,2.637580028813352e-09,0.42521530893245085,L5 IT,11
51124,F,Cacnb1-201_ENSMUST00000017552,5.494392644399442e-16,3.496631478895805e-12,0.44305608284566533,L5 IT,11
51152,F,Neurod2-201_ENSMUST00000041685,2.4161899134761005e-08,0.00015376632609361904,0.1947750090668361,L5 IT,11
51183,F,Med24-201_ENSMUST00000017354,7.478483795614174e-10,4.7593070875288606e-06,0.40578239727803345,L5 IT,11
51195,F,Thra-201_ENSMUST00000064187,1.8510885745920937e-12,1.1780327688704083e-08,0.3227482335506413,L5 IT,11
51198,F,Nr1d1-201_ENSMUST00000064941,7.491462920451248e-12,4.7675670025751744e-08,0.34093153748037963,L5 IT,11
51200,F,Msl1-201_ENSMUST00000037915,8.941105120446337e-08,0.0005690119298652049,0.3018693246926589,L5 IT,11
51237,F,Krt222-202_ENSMUST00000103132,1.0575961587976661e-10,6.730541954588347e-07,0.4035936727054148,L5 IT,11
51238,F,Krt222-201_ENSMUST00000038214,1.8270015177468524e-10,1.162703765894097e-06,0.4292254921113834,L5 IT,11
51295,F,Acly-207_ENSMUST00000165111,3.469530257086531e-10,2.208009055609868e-06,0.4285976561859335,L5 IT,11
51353,F,Atp6v0a1-201_ENSMUST00000044721,1.008190271724799e-16,6.416122889256621e-13,0.48353078431408436,L5 IT,11
51366,F,Mlx-202_ENSMUST00000107302,2.1987417605698722e-07,0.0013992792564266666,0.35412320263734154,L5 IT,11
51381,F,Tubg1-201_ENSMUST00000043680,1.1965749461225196e-08,7.615002957123715e-05,0.3190284864447652,L5 IT,11
51383,F,Tubg2-201_ENSMUST00000043654,1.4600445610574088e-11,9.29172358656935e-08,0.35906134295278935,L5 IT,11
51389,F,Cntnap1-201_ENSMUST00000103109,3.340375451781336e-17,2.1258149375136423e-13,0.39455676234241543,L5 IT,11
51435,F,Psme3-201_ENSMUST00000019470,1.5966815087178508e-17,1.0161281121480402e-13,0.4766804132786189,L5 IT,11
51493,F,Gm20659-201_ENSMUST00000176599,1.1162308976738714e-10,7.103693432796518e-07,0.38837401922861314,L5 IT,11
51508,F,Mpp2-201_ENSMUST00000017458,1.9427065607781093e-08,0.00012363384552791887,0.30839325860864664,L5 IT,11
51576,F,Slc25a39-201_ENSMUST00000018821,5.171053412924824e-07,0.0032908583919853576,0.35247531401199916,L5 IT,11
51612,F,Adam11-202_ENSMUST00000103081,4.0270134731443043e-10,2.5627913743090354e-06,0.35666543720909805,L5 IT,11
51701,F,Gosr2-201_ENSMUST00000021329,2.6697690102458837e-07,0.0016990409981204803,0.3697655356372298,L5 IT,11
51705,F,Nsf-202_ENSMUST00000103075,5.524343947478939e-23,3.5156924881755967e-19,0.26062292792851594,L5 IT,11
51720,F,Mapt-204_ENSMUST00000106992,4.899740016102925e-13,3.1181945462479015e-09,0.22642494679680425,L5 IT,11
51739,F,Cdc27-201_ENSMUST00000093923,1.623997063677569e-19,1.033511731324405e-15,0.594117382741697,L5 IT,11
51786,F,Cyb561-201_ENSMUST00000019734,1.65803751394069e-27,1.0551750738718551e-23,0.6421529852918506,L5 IT,11
51795,F,Dcaf7-201_ENSMUST00000058438,2.272630494889547e-07,0.0014463020469477077,0.29572555693888125,L5 IT,11
51814,F,Ccdc47-201_ENSMUST00000002043,1.1339333854710854e-06,0.0072163520651379875,0.1921005912164908,L5 IT,11
51819,F,Ddx42-201_ENSMUST00000021046,5.510427973295919e-09,3.5068363622055226e-05,0.30056893408465735,L5 IT,11
51868,F,Kpna2-201_ENSMUST00000018506,3.75082686835916e-07,0.0023870262190237696,0.4057760791717824,L5 IT,11
51902,F,Helz-203_ENSMUST00000106746,1.5034405729529195e-07,0.0009567895806272379,0.2181795824462891,L5 IT,11
51957,F,Prkar1a-203_ENSMUST00000106677,7.446208919741223e-07,0.004738767356523314,0.1380548936114243,L5 IT,11
51959,F,Prkar1a-201_ENSMUST00000049527,1.8651835964314098e-07,0.0011870028407689492,0.11187599193119713,L5 IT,11
52000,F,Fam104a-201_ENSMUST00000120194,1.3505795025577208e-06,0.008595087954277335,0.14689137462638602,L5 IT,11
52046,F,Hid1-201_ENSMUST00000044152,4.7234977132455474e-08,0.0003006033944709466,0.33883791013451914,L5 IT,11
52071,F,Kctd2-201_ENSMUST00000103035,6.382380432832402e-19,4.061746907454541e-15,0.5271372421116305,L5 IT,11
52121,F,Slc25a19-201_ENSMUST00000021089,1.0362058871604112e-12,6.5944142658888565e-09,0.47612856936121384,L5 IT,11
52175,F,Wbp2-201_ENSMUST00000074628,4.852221944028685e-07,0.0030879540451798555,0.12459011312767387,L5 IT,11
52326,F,Tnrc6c-202_ENSMUST00000106344,1.531311159732158e-06,0.009745264220535453,0.20785124185224846,L5 IT,11
52348,F,Pgs1-201_ENSMUST00000017859,2.0805219962119127e-09,1.3240441983892612e-05,0.41269471508328825,L5 IT,11
52364,F,Timp2-201_ENSMUST00000017610,9.245861588470998e-57,5.884066314902943e-53,1.588243368109478,L5 IT,11
52407,F,Gaa-201_ENSMUST00000026666,1.346469918123272e-06,0.008568934558936503,0.36537201046624235,L5 IT,11
52432,F,Nptx1-201_ENSMUST00000026670,2.349935813843303e-13,1.4954991519298781e-09,0.38223739516859245,L5 IT,11
52441,F,Chmp6-201_ENSMUST00000026434,1.0910452888862603e-07,0.0006943412218472161,0.30265435654663797,L5 IT,11
52445,F,Baiap2-202_ENSMUST00000075180,5.220899018921737e-07,0.0033225801356417937,0.2378792195468442,L5 IT,11
52489,F,Actg1-204_ENSMUST00000106215,3.4201317251343853e-17,2.176571829875523e-13,0.2271380387221571,L5 IT,11
52522,F,Arl16-208_ENSMUST00000143233,1.3527416780471631e-07,0.0008608848039092146,0.311366236243813,L5 IT,11
52536,F,Hgs-206_ENSMUST00000026900,7.78912329503384e-12,4.956998064959536e-08,0.5391238744673013,L5 IT,11
52546,F,P4hb-201_ENSMUST00000026122,9.56039047996207e-15,6.084232501447862e-11,0.5301754748536291,L5 IT,11
52549,F,Arhgdia-202_ENSMUST00000106197,9.901974255993642e-11,6.301616416514354e-07,0.25015973059872465,L5 IT,11
52551,F,Alyref-201_ENSMUST00000026125,5.438516482549936e-08,0.00034610718894947793,0.17501407522272583,L5 IT,11
52557,F,Pcyt2-201_ENSMUST00000026129,3.4944428574083626e-07,0.002223863434454682,0.27409838180974777,L5 IT,11
52577,F,Mafg-201_ENSMUST00000058162,4.055093091581572e-12,2.580661243482512e-08,0.35232041100428124,L5 IT,11
52622,F,Rfng-201_ENSMUST00000026156,1.5180254974294248e-07,0.0009660714265640859,0.3538636806593827,L5 IT,11
52668,F,Narf-201_ENSMUST00000103015,5.232699619465383e-15,3.3300900378277695e-11,0.5172616531982843,L5 IT,11
52671,F,Foxk2-201_ENSMUST00000106113,3.3664430591528464e-08,0.00021424043628448714,0.30861043330600957,L5 IT,11
52727,F,Asb13-201_ENSMUST00000042288,1.7846100539400803e-14,1.1357258383274671e-10,0.37613776839125634,L5 IT,13
52754,F,Klf6-201_ENSMUST00000000080,7.158288948686003e-13,4.555535086943772e-09,0.364208298861993,L5 IT,13
52770,F,Pfkp-207_ENSMUST00000138703,5.673213836340897e-13,3.6104332854473467e-09,0.33846243251642827,L5 IT,13
52771,F,Pfkp-201_ENSMUST00000021614,3.0778014463974228e-09,1.9587128404873198e-05,0.2957517857477585,L5 IT,13
52806,F,Idi1-201_ENSMUST00000169314,1.0208537666710421e-08,6.496713371094512e-05,0.42599753350710445,L5 IT,13
52820,F,Larp4b-201_ENSMUST00000091829,1.4000038831085548e-10,8.909624712102842e-07,0.37206392416959666,L5 IT,13
52862,F,Gm47408-201_ENSMUST00000221855,9.643710898119947e-07,0.006137257615563534,0.18381509497167192,L5 IT,13
52864,F,Ryr2-201_ENSMUST00000021750,7.374453671137559e-12,4.6931023163119424e-08,0.256139284185789,L5 IT,13
52972,F,Hecw1-201_ENSMUST00000110516,9.332872251327887e-11,5.939439900745068e-07,0.29005042638403067,L5 IT,13
53018,F,Yae1d1-204_ENSMUST00000222796,2.107965463780709e-07,0.0013415092211500432,0.31177354580280126,L5 IT,13
53030,F,Vps41-201_ENSMUST00000072961,6.870976951133179e-13,4.372689731701155e-09,0.24662892479547693,L5 IT,13
53039,F,Amph-205_ENSMUST00000222698,1.4036209451322551e-09,8.932643694821671e-06,0.4780270943134797,L5 IT,13
53051,F,Epdr1-201_ENSMUST00000002885,7.580488228088109e-16,4.824222708355273e-12,0.3042671520231597,L5 IT,13
53136,F,Zfp322a-201_ENSMUST00000050101,2.4492535194367205e-08,0.00015587049397695289,0.35618373414003246,L5 IT,13
53200,F,BC005537-201_ENSMUST00000019276,4.738112857857199e-09,3.015335022740321e-05,0.23794395933102663,L5 IT,13
53218,F,Mrs2-201_ENSMUST00000021772,4.9934209255241076e-08,0.00031778130770035424,0.29122351163290117,L5 IT,13
53279,F,Wrnip1-201_ENSMUST00000021832,1.9761437427275013e-07,0.001257617877871782,0.36891266868501393,L5 IT,13
53321,F,Tubb2a-201_ENSMUST00000056427,8.77187714150639e-25,5.582422612854666e-21,0.3719875122066947,L5 IT,13
53478,F,Smim13-201_ENSMUST00000165561,1.5987902621360376e-29,1.0174701228233743e-25,0.4267341272760117,L5 IT,13
53486,F,Tmem170b-201_ENSMUST00000129449,2.4881358722746366e-11,1.5834496691155787e-07,0.2666921353042029,L5 IT,13
53489,F,Hivep1-201_ENSMUST00000060148,1.1532523439520566e-19,7.339297916910888e-16,0.4064600819634423,L5 IT,13
53494,F,Phactr1-205_ENSMUST00000128646,9.526127947193709e-23,6.062427825594077e-19,0.44197730614811803,L5 IT,13
53522,F,Gfod1-201_ENSMUST00000055341,1.122397275043218e-09,7.14293625837504e-06,0.32662732266272587,L5 IT,13
53595,F,Atxn1-201_ENSMUST00000091628,5.120426112387664e-07,0.0032586391779235095,0.21655550032021242,L5 IT,13
53612,F,Cap2-201_ENSMUST00000021802,3.26143954853394e-08,0.00020755801286869991,0.24105999165164516,L5 IT,13
53618,F,Fam8a1-201_ENSMUST00000099547,4.4661179874471074e-07,0.002842237487211339,0.28573657700209987,L5 IT,13
53673,F,Fam120a-201_ENSMUST00000060805,9.17276036479147e-07,0.005837544696153292,0.2607029902357907,L5 IT,13
53720,F,Iars-201_ENSMUST00000047363,1.1033722461402386e-12,7.021860974436478e-09,0.5059558164643059,L5 IT,13
53738,F,Spin1-201_ENSMUST00000095797,3.568037489013793e-12,2.270699058008378e-08,0.25276856291826055,L5 IT,13
53761,F,Diras2-201_ENSMUST00000057442,2.8104109706386425e-14,1.788545541714432e-10,0.35446603036074986,L5 IT,13
53797,F,Cplx2-201_ENSMUST00000026985,1.0417538378070165e-29,6.629721423803853e-26,0.8502056212429487,L5 IT,13
53798,F,Thoc3-201_ENSMUST00000026990,1.0273636677139274e-09,6.538142381331434e-06,0.34983630329040727,L5 IT,13
53819,F,Nop16-201_ENSMUST00000026987,2.2589739009832573e-09,1.437610990585745e-05,0.24998851204865913,L5 IT,13
53823,F,Cltb-202_ENSMUST00000091609,1.3726177598525273e-23,8.735339423701483e-20,0.4190881455688431,L5 IT,13
53851,F,Gprin1-201_ENSMUST00000099506,1.2814969111406133e-12,8.155446342498863e-09,0.45634021593362584,L5 IT,13
53871,F,Unc5a-202_ENSMUST00000109994,6.537189782529812e-17,4.1602675776019723e-13,0.48428924517647864,L5 IT,13
53890,F,Nsd1-201_ENSMUST00000099490,9.634476305630938e-08,0.0006131380720903529,0.1964848733548814,L5 IT,13
53904,F,Prelid1-201_ENSMUST00000021942,1.3858095107692678e-06,0.00881929172653562,0.1169661685065666,L5 IT,13
53908,F,Lman2-201_ENSMUST00000021940,1.683652713195678e-07,0.0010714765866777296,0.3288600222366038,L5 IT,13
53969,F,B4galt7-201_ENSMUST00000064701,7.384293076494398e-07,0.004699364113881035,0.34088533939346966,L5 IT,13
53974,F,Ddx46-202_ENSMUST00000172272,1.9562676097116376e-07,0.0012449687068204862,0.3535796350495184,L5 IT,13
53978,F,B230219D22Rik-201_ENSMUST00000057844,1.4055328793865839e-10,8.94481124441622e-07,0.26187670317081624,L5 IT,13
54009,F,Spock1-202_ENSMUST00000185502,2.6884641973357616e-18,1.7109386151844787e-14,0.3488091451383655,L5 IT,13
54072,F,Ntrk2-201_ENSMUST00000079828,3.7330227543967474e-12,2.37569568089809e-08,0.3271836349877342,L5 IT,13
54090,F,Agtpbp1-201_ENSMUST00000022040,6.131652496085656e-18,3.9021836485089117e-14,0.3564080792197637,L5 IT,13
54091,F,Agtpbp1-211_ENSMUST00000166276,5.185149513516304e-08,0.00032998291504017757,0.3220901535683063,L5 IT,13
54114,F,Naa35-201_ENSMUST00000022038,1.7931886796213576e-07,0.001141185275711032,0.33212124049479197,L5 IT,13
54284,F,Habp4-201_ENSMUST00000021929,3.859910287492118e-24,2.456446906959984e-20,0.4027611419017676,L5 IT,13
54368,F,Ptdss1-203_ENSMUST00000224244,1.6207749614943692e-07,0.0010314611854950165,0.36748027328416066,L5 IT,13
54511,F,Nsun2-202_ENSMUST00000109699,8.46565623787743e-12,5.387543629785196e-08,0.4824512077550809,L5 IT,13
54519,F,Ube2ql1-201_ENSMUST00000065118,1.7788648285300353e-11,1.1320695768765145e-07,0.23411383647654826,L5 IT,13
