,index,name,p_raw,p_corr,es
77084,Glutamatergic,Mrpl58-207_ENSMUST00000134386,7.42261526970731e-24,3.6563802818578207e-20,0.41788424258006973
79412,Glutamatergic,Prkar1a-203_ENSMUST00000106677,6.116217491134211e-60,3.0128487361327125e-56,0.42078663977015296
104157,Glutamatergic,Map4-207_ENSMUST00000196729,8.050151809807373e-32,3.9655047815111116e-28,0.4300531312301894
82128,Glutamatergic,Ndufs4-201_ENSMUST00000022286,5.869243686286966e-57,2.8911894398649594e-53,0.43189736390718014
102843,Glutamatergic,Psmb10-201_ENSMUST00000034369,1.2123120097410068e-25,5.9718489599842e-22,0.4332784322371501
79212,Glutamatergic,Ggnbp2-213_ENSMUST00000172405,1.415195888806198e-20,6.971254948259332e-17,0.43495556287046133
97026,Glutamatergic,Rab28-201_ENSMUST00000031011,5.285021026926875e-25,2.603401357864179e-21,0.4362331487575837
103427,Glutamatergic,Tmod2-202_ENSMUST00000098552,5.515376403458746e-63,2.716874416343778e-59,0.4377396733049943
132281,Glutamatergic,Eloc-208_ENSMUST00000188641,1.607544114714043e-71,7.918762309081377e-68,0.4429662460972752
107653,Glutamatergic,Dcbld2-203_ENSMUST00000134324,2.3946514062495278e-68,1.1796052827185174e-64,0.4464796631353791
71852,Glutamatergic,Gstm5-204_ENSMUST00000169365,1.4714287972170623e-25,7.248258255091249e-22,0.45102358660053365
69527,Glutamatergic,Clcn4-201_ENSMUST00000000619,2.457253236182708e-29,1.210442944143602e-25,0.4533100978250655
77339,Glutamatergic,Fkbp8-202_ENSMUST00000119353,8.134566424947789e-27,4.0070874209292804e-23,0.4568300781226564
86833,Glutamatergic,Gabbr1-203_ENSMUST00000172792,2.1967758311777294e-29,1.0821317744381495e-25,0.4571039946463684
114803,Glutamatergic,Dtx3-202_ENSMUST00000116229,4.489743578834078e-35,2.2116476869336666e-31,0.4571924307447759
76843,Glutamatergic,Ncor1-201_ENSMUST00000018645,2.0094756048306617e-60,9.89867682939584e-57,0.4573815644361128
88310,Glutamatergic,Ube3a-203_ENSMUST00000200758,3.758769315141399e-50,1.851569764638653e-46,0.4593055535132966
72797,Glutamatergic,Psmd4-201_ENSMUST00000071664,2.8497466065863986e-22,1.40378517840446e-18,0.45932945474929454
101742,Glutamatergic,Morf4l2-202_ENSMUST00000080411,9.760560151109599e-18,4.8080519304365884e-14,0.460315737601368
109124,Glutamatergic,Serbp1-203_ENSMUST00000203077,1.862912291721439e-39,9.176705949019809e-36,0.46281957266587836
103264,Glutamatergic,Arcn1-201_ENSMUST00000034607,6.379373308833808e-38,3.142479291931534e-34,0.4733567222045405
41060,GABAergic,Rsrp1-201_ENSMUST00000078084,2.181836645228789e-48,5.11640693306151e-45,0.4773681473183027
86518,Glutamatergic,Celf4-202_ENSMUST00000115816,7.992510401307958e-55,3.9371106236842997e-51,0.48007698844580604
83502,Glutamatergic,Mrpl13-204_ENSMUST00000170135,1.0082517273314638e-125,4.966648008834791e-122,0.4824334169437512
78155,Glutamatergic,Rufy2-202_ENSMUST00000119567,2.7594272606271224e-39,1.3592938685849204e-35,0.48322911853239714
89638,Glutamatergic,Sf3b1-201_ENSMUST00000027127,4.712119910939693e-44,2.321190268128893e-40,0.48637595776206766
100505,Glutamatergic,Rps3-205_ENSMUST00000208532,7.474819056418156e-30,3.682095867191584e-26,0.4912171770636049
110428,Glutamatergic,Ctbp1-201_ENSMUST00000079746,8.666992297006088e-38,4.269360405505199e-34,0.49123462475081014
94825,Glutamatergic,Pnisr-202_ENSMUST00000098238,2.2688647899958177e-36,1.1176427955519398e-32,0.4924790979045697
80993,Glutamatergic,Meg3-207_ENSMUST00000143836,4.6574921844668184e-39,2.2942806500683546e-35,0.4937925523024531
102846,Glutamatergic,Psmb10-203_ENSMUST00000212332,3.139912429474931e-28,1.546720862759351e-24,0.49522654020292745
