,index,name,p_raw,p_corr,es
2777,L6b,Trp53i11,0.0,2.2250738585072014e-308,5.880486848390052
2787,L6b,Vip,3.8851166926305425e-163,8.15874505452414e-162,0.2794687311608106
2791,L6b,Wipf3,0.0,2.2250738585072014e-308,2.3411841962173385
2811,Lamp5,Bcl11b,0.0,2.2250738585072014e-308,5.442440359750244
2820,Lamp5,Calb1,2.5862027262308378e-48,5.172405452461676e-47,-0.508253954962063
2848,Lamp5,Cnr1,0.0,2.2250738585072014e-308,4.453230951301569
2867,Lamp5,Dscaml1,0.0,2.2250738585072014e-308,4.586546936400448
2886,Lamp5,Gad1,0.0,2.2250738585072014e-308,6.050309140502454
2887,Lamp5,Gad2,0.0,2.2250738585072014e-308,1.8126864409327332
2891,Lamp5,Grik1,0.0,2.2250738585072014e-308,6.9244642592049175
2910,Lamp5,Lamp5,0.0,2.2250738585072014e-308,3.0118544196832797
2948,Lamp5,Parm1,0.0,2.2250738585072014e-308,5.962585033106211
2972,Lamp5,Ptprm,0.0,2.2250738585072014e-308,5.292279312524753
2975,Lamp5,Pvalb,1.9111634011738906e-27,3.822326802347781e-26,-0.33555548045828854
2977,Lamp5,Rab3b,3.3327697507094723e-246,6.665539501418944e-245,0.4182055835267038
2983,Lamp5,Rgs6,0.0,2.2250738585072014e-308,2.6507018186422533
2997,Lamp5,Shisa9,0.0,2.2250738585072014e-308,3.2028706688241124
2999,Lamp5,Slc17a7,0.0,2.2250738585072014e-308,-1.3471321552759221
3003,Lamp5,Slc32a1,0.0,2.2250738585072014e-308,8.512268461995017
3014,Lamp5,Sulf2,0.0,2.2250738585072014e-308,2.710710696412093
3018,Lamp5,Tac2,3.340618969697844e-08,6.681237939395688e-07,0.11495715870351475
3036,Lamp5,Ubash3b,0.0,2.2250738585072014e-308,5.438625460162661
3041,Lamp5,Vip,1.3351241838231644e-67,2.6702483676463285e-66,-0.21794445404138862
3115,Microglia,Ctss,0.0,2.2250738585072014e-308,9.931269999271837
3141,Microglia,Gad2,3.2397098874267663e-09,2.9157388986840896e-08,0.05603894507574836
3208,Microglia,Penk,5.886515700144839e-16,5.297864130130355e-15,-0.1976848804835365
3229,Microglia,Pvalb,5.510180084021583e-130,4.959162075619425e-129,0.4486766775906075
3231,Microglia,Rab3b,7.88537014810467e-26,7.096833133294204e-25,-0.11741580406698127
3253,Microglia,Slc17a7,4.777260144825583e-243,4.299534130343025e-242,-0.3411015277592533
3295,Microglia,Vip,7.879594431230488e-25,7.091634988107439e-24,0.11797582395434425
3368,OPC,Cspg4,0.0,2.2250738585072014e-308,9.620263466463413
3395,OPC,Gad2,0.0,2.2250738585072014e-308,-0.39499120875313753
3460,OPC,Pdgfra,0.0,2.2250738585072014e-308,9.509637818637433
